v08_amplitude, 30.062750327868912
v08_center, 1672.0000000000775
v08_sigma, 16.047010197075874
v08_gamma, 6.5
v07_amplitude, 2.5086023810861766
v07_center, 1691.1491802398762
v07_sigma, 5.795942930867395
v07_gamma, 6.5
v06_amplitude, 41.382246041250724
v06_center, 1639.1668817344123
v06_sigma, 16.930693074209984
v06_gamma, 8.75
v05_amplitude, 22.566169627240864
v05_center, 1552.0078292370206
v05_sigma, 14.667393905793158
v05_gamma, 8.75
v04_amplitude, 5.0547391325507975
v04_center, 1515.940874890558
v04_sigma, 6.290078066185822
v04_gamma, 6
v03_amplitude, 20.47619580173497
v03_center, 1598.1039280634723
v03_sigma, 19.331517733446343
v03_gamma, 10
v02_amplitude, 6.127074827804542
v02_center, 1532.5276761643463
v02_sigma, 6.947064291219579
v02_gamma, 8.75
v01_amplitude, 3.124608375694109
v01_center, 1647.6046268947377
v01_sigma, 7.5427782907213
v01_gamma, 10.5
