v11_amplitude, 0.45004960145103773
v11_center, 1488.3770911040474
v11_sigma, 12.378656633005486
v11_gamma, 1.75
v10_amplitude, 0.10501773823910589
v10_center, 1551.6025412322779
v10_sigma, 2.083901420992856
v10_gamma, 3.25
v09_amplitude, 1.2870585829424828
v09_center, 1571.0163486099584
v09_sigma, 7.920626574258156
v09_gamma, 5.75
v08_amplitude, 12.714880403337766
v08_center, 1636.1732069962175
v08_sigma, 21.802609921427322
v08_gamma, 6.5
v07_amplitude, 0.15460020191214938
v07_center, 1711.2392551396877
v07_sigma, 1.3045649859609003
v07_gamma, 6.25
v06_amplitude, 1.346709724825507
v06_center, 1688.2743608730732
v06_sigma, 10.967304359683574
v06_gamma, 6.25
v05_amplitude, 0.10222051986701947
v05_center, 1725.5774741713622
v05_sigma, 0.010000001608380028
v05_gamma, 5.25
v04_amplitude, 2.8984216758023775
v04_center, 1606.266363100302
v04_sigma, 12.438704236027753
v04_gamma, 6.75
v03_amplitude, 1.0126846493470474
v03_center, 1583.8010884844373
v03_sigma, 4.771526261249538
v03_gamma, 6.75
v02_amplitude, 1.000070456308676
v02_center, 1594.4466843456084
v02_sigma, 5.763338265298318
v02_gamma, 7
v01_amplitude, 1.0233202443888825
v01_center, 1668.0023123869148
v01_sigma, 8.385639171323744
v01_gamma, 6.75
